time,symbol,exchange,interval,open,high,low,close,volume
2026-02-20 11:30:00,NIFTY50,NSE,5m,41577.22,41601.26,41548.48,41595.25,1195069
2026-02-20 11:25:00,NIFTY50,NSE,5m,41629.48,41730.9,41576.27,41649.17,1262751
2026-02-20 11:20:00,NIFTY50,NSE,5m,42076.96,42109.17,41953.29,42085.25,1214285
2026-02-20 11:15:00,NIFTY50,NSE,5m,41859.59,41991.98,41771.83,41896.0,1135431
2026-02-20 11:10:00,NIFTY50,NSE,5m,41296.57,41429.96,41267.73,41370.14,1040032
2026-02-20 11:05:00,NIFTY50,NSE,5m,41335.27,41342.16,41314.93,41315.12,498911
2026-02-20 11:00:00,NIFTY50,NSE,5m,41550.97,41614.65,41536.46,41546.68,785597
2026-02-20 10:55:00,NIFTY50,NSE,5m,41960.23,42027.17,41943.17,41957.65,1853763
2026-02-20 10:50:00,NIFTY50,NSE,5m,41701.71,41705.76,41675.24,41703.9,1011879
2026-02-20 10:45:00,NIFTY50,NSE,5m,41856.96,41911.89,41735.6,41811.64,1183522
2026-02-20 10:40:00,NIFTY50,NSE,5m,41683.67,41782.62,41674.63,41718.55,911813
2026-02-20 10:35:00,NIFTY50,NSE,5m,41701.23,41717.36,41670.69,41700.62,1209606
2026-02-20 10:30:00,NIFTY50,NSE,5m,42374.29,42449.1,42238.1,42256.14,1057436
2026-02-20 10:25:00,NIFTY50,NSE,5m,41951.62,42004.49,41904.39,41942.82,1363743
2026-02-20 10:20:00,NIFTY50,NSE,5m,41970.7,42020.16,41913.88,42000.23,1407276
2026-02-20 10:15:00,NIFTY50,NSE,5m,42085.1,42177.29,42011.05,42102.64,1075564
2026-02-20 10:10:00,NIFTY50,NSE,5m,42315.91,42341.06,42147.08,42335.42,979539
2026-02-20 10:05:00,NIFTY50,NSE,5m,42361.7,42364.23,42354.35,42360.4,1296246
2026-02-20 10:00:00,NIFTY50,NSE,5m,42382.26,42464.54,42356.79,42429.88,903588
2026-02-20 09:55:00,NIFTY50,NSE,5m,42343.99,42354.51,42320.36,42351.04,929303
2026-02-20 09:50:00,NIFTY50,NSE,5m,42388.95,42419.33,42383.98,42412.26,1166399
2026-02-20 09:45:00,NIFTY50,NSE,5m,42349.11,42456.41,42293.22,42343.72,1009004
2026-02-20 09:40:00,NIFTY50,NSE,5m,42469.81,42494.92,42418.84,42479.56,306343
2026-02-20 09:35:00,NIFTY50,NSE,5m,42385.34,42456.08,42377.47,42405.3,853003
2026-02-20 09:30:00,NIFTY50,NSE,5m,42496.65,42517.64,42465.77,42489.49,647415
2026-02-20 09:25:00,NIFTY50,NSE,5m,42477.13,42544.84,42431.97,42487.53,1636252
2026-02-20 09:20:00,NIFTY50,NSE,5m,42583.69,42751.73,42510.47,42730.99,1573478
2026-02-20 09:15:00,NIFTY50,NSE,5m,42724.92,42781.2,42721.47,42724.28,863177
2026-02-23 15:25:00,NIFTY50,NSE,5m,42353.51,42371.29,42238.44,42349.8,1519527
2026-02-23 15:20:00,NIFTY50,NSE,5m,42719.08,42765.11,42585.13,42621.24,831010
2026-02-23 15:15:00,NIFTY50,NSE,5m,42451.27,42481.23,42390.28,42432.49,1416937
2026-02-23 15:10:00,NIFTY50,NSE,5m,42398.14,42463.14,42296.69,42298.03,837295
2026-02-23 15:05:00,NIFTY50,NSE,5m,42184.04,42227.84,42106.07,42176.28,1343399
2026-02-23 15:00:00,NIFTY50,NSE,5m,42477.21,42478.95,42363.67,42470.34,745513
2026-02-23 14:55:00,NIFTY50,NSE,5m,42000.6,42052.67,41999.12,42021.07,717027
2026-02-23 14:50:00,NIFTY50,NSE,5m,42761.19,42763.54,42635.88,42684.53,1259148
2026-02-23 14:45:00,NIFTY50,NSE,5m,42909.78,42969.22,42771.81,42914.19,1102886
2026-02-23 14:40:00,NIFTY50,NSE,5m,43003.67,43021.98,42964.65,42966.38,555885
2026-02-23 14:35:00,NIFTY50,NSE,5m,42879.11,43008.48,42834.23,42958.89,797155
2026-02-23 14:30:00,NIFTY50,NSE,5m,42995.53,43190.21,42806.08,43024.52,1439038
2026-02-23 14:25:00,NIFTY50,NSE,5m,43103.97,43212.65,43098.56,43140.92,1106185
2026-02-23 14:20:00,NIFTY50,NSE,5m,43254.04,43398.1,43236.5,43284.41,1143647
2026-02-23 14:15:00,NIFTY50,NSE,5m,43473.32,43481.32,43316.44,43408.99,708875
2026-02-23 14:10:00,NIFTY50,NSE,5m,43424.43,43537.05,43414.75,43432.77,447390
2026-02-23 14:05:00,NIFTY50,NSE,5m,43261.74,43401.02,43260.25,43394.26,762115
2026-02-23 14:00:00,NIFTY50,NSE,5m,43394.01,43522.16,43236.26,43365.78,1017006
2026-02-23 13:55:00,NIFTY50,NSE,5m,43295.77,43411.56,43257.47,43327.85,1347563
2026-02-23 13:50:00,NIFTY50,NSE,5m,43509.04,43616.31,43391.97,43577.8,1200682
2026-02-23 13:45:00,NIFTY50,NSE,5m,43755.5,43827.71,43686.62,43711.49,1391276
2026-02-23 13:40:00,NIFTY50,NSE,5m,43035.64,43110.77,43028.34,43073.22,1112557
2026-02-23 13:35:00,NIFTY50,NSE,5m,43213.59,43225.47,43141.92,43218.79,1012545
2026-02-23 13:30:00,NIFTY50,NSE,5m,43183.17,43325.49,43167.78,43265.19,1036915
2026-02-23 13:25:00,NIFTY50,NSE,5m,43287.77,43310.68,43139.9,43265.47,1308819
2026-02-23 13:20:00,NIFTY50,NSE,5m,43171.18,43226.48,43123.36,43185.75,1062128
2026-02-23 13:15:00,NIFTY50,NSE,5m,43384.77,43441.54,43350.59,43432.79,526658
2026-02-23 13:10:00,NIFTY50,NSE,5m,43803.14,43817.26,43506.21,43642.91,1775737
2026-02-23 13:05:00,NIFTY50,NSE,5m,43497.67,43510.62,43443.17,43478.62,1241908
2026-02-23 13:00:00,NIFTY50,NSE,5m,43584.28,43627.62,43448.62,43571.46,1023721
2026-02-23 12:55:00,NIFTY50,NSE,5m,43403.46,43419.48,43345.68,43364.13,1149319
2026-02-23 12:50:00,NIFTY50,NSE,5m,43087.26,43114.93,42949.92,43069.34,1348892
2026-02-23 12:45:00,NIFTY50,NSE,5m,42923.92,43035.52,42728.4,42938.68,730096
2026-02-23 12:40:00,NIFTY50,NSE,5m,43024.96,43177.52,43011.71,43128.13,1177364
2026-02-23 12:35:00,NIFTY50,NSE,5m,43341.8,43451.13,43276.14,43337.97,232888
2026-02-23 12:30:00,NIFTY50,NSE,5m,43481.68,43486.96,43341.11,43453.49,1406006
2026-02-23 12:25:00,NIFTY50,NSE,5m,43587.21,43623.92,43544.73,43615.37,1259758
2026-02-23 12:20:00,NIFTY50,NSE,5m,43825.51,43825.77,43703.81,43732.3,1176448
2026-02-23 12:15:00,NIFTY50,NSE,5m,43646.1,43685.13,43556.04,43596.4,672259
2026-02-23 12:10:00,NIFTY50,NSE,5m,43703.55,43799.83,43676.62,43694.92,1044800
2026-02-23 12:05:00,NIFTY50,NSE,5m,43991.72,43994.44,43734.2,43874.15,533967
2026-02-23 12:00:00,NIFTY50,NSE,5m,43919.2,44054.67,43908.04,44044.01,644385
2026-02-23 11:55:00,NIFTY50,NSE,5m,44358.84,44369.92,44295.9,44310.24,744706
2026-02-23 11:50:00,NIFTY50,NSE,5m,44469.74,44516.13,44404.05,44471.59,763734
2026-02-23 11:45:00,NIFTY50,NSE,5m,44488.88,44616.99,44482.05,44554.19,927496
2026-02-23 11:40:00,NIFTY50,NSE,5m,44650.61,44828.18,44614.6,44797.04,1226059
2026-02-23 11:35:00,NIFTY50,NSE,5m,44758.5,44796.56,44756.18,44795.58,1039380
2026-02-23 11:30:00,NIFTY50,NSE,5m,44648.55,44661.89,44581.17,44602.54,1568597
2026-02-23 11:25:00,NIFTY50,NSE,5m,44619.91,44642.59,44565.48,44570.64,548790
2026-02-23 11:20:00,NIFTY50,NSE,5m,44430.47,44471.57,44377.26,44409.09,1341941
2026-02-23 11:15:00,NIFTY50,NSE,5m,44149.62,44315.68,44147.58,44263.61,1666144
2026-02-23 11:10:00,NIFTY50,NSE,5m,44243.65,44251.52,44217.98,44236.05,1215932
2026-02-23 11:05:00,NIFTY50,NSE,5m,44081.5,44127.7,44050.91,44065.21,1215430
2026-02-23 11:00:00,NIFTY50,NSE,5m,44007.62,44031.29,43991.73,44001.76,996640
2026-02-23 10:55:00,NIFTY50,NSE,5m,43584.38,43629.98,43487.77,43589.55,826019
2026-02-23 10:50:00,NIFTY50,NSE,5m,43617.67,43641.77,43555.61,43640.4,1133021
2026-02-23 10:45:00,NIFTY50,NSE,5m,43675.54,43684.84,43601.15,43645.02,641467
2026-02-23 10:40:00,NIFTY50,NSE,5m,43523.14,43531.26,43451.8,43471.08,505633
2026-02-23 10:35:00,NIFTY50,NSE,5m,43607.02,43643.58,43591.99,43618.72,425150
2026-02-23 10:30:00,NIFTY50,NSE,5m,43885.53,43917.8,43815.54,43827.56,1421715
2026-02-23 10:25:00,NIFTY50,NSE,5m,43551.3,43570.35,43447.57,43479.66,1252992
2026-02-23 10:20:00,NIFTY50,NSE,5m,43283.92,43396.11,43233.52,43318.19,653473
2026-02-23 10:15:00,NIFTY50,NSE,5m,43167.74,43187.64,43017.59,43155.94,1330521
2026-02-23 10:10:00,NIFTY50,NSE,5m,42963.27,43052.41,42903.7,42957.44,1136196
2026-02-23 10:05:00,NIFTY50,NSE,5m,43185.88,43330.36,43117.22,43139.9,688256
2026-02-23 10:00:00,NIFTY50,NSE,5m,43122.99,43161.18,43073.35,43102.4,1048667
2026-02-23 09:55:00,NIFTY50,NSE,5m,43096.8,43106.49,43035.03,43049.71,1240545
2026-02-23 09:50:00,NIFTY50,NSE,5m,42713.66,42750.15,42617.61,42622.68,1089608
2026-02-23 09:45:00,NIFTY50,NSE,5m,42807.97,42821.4,42755.02,42762.36,1015361
2026-02-23 09:40:00,NIFTY50,NSE,5m,42481.36,42606.08,42416.89,42501.67,1684702
2026-02-23 09:35:00,NIFTY50,NSE,5m,42574.89,42682.98,42490.61,42518.66,1275193
2026-02-23 09:30:00,NIFTY50,NSE,5m,42598.85,42748.36,42462.46,42581.88,1001196
2026-02-23 09:25:00,NIFTY50,NSE,5m,42746.41,42919.87,42711.0,42875.83,859660
2026-02-23 09:20:00,NIFTY50,NSE,5m,42634.83,42696.04,42526.71,42599.54,838852
2026-02-23 09:15:00,NIFTY50,NSE,5m,41959.47,41982.54,41893.52,41960.65,1164098
2026-02-24 15:25:00,NIFTY50,NSE,5m,42011.43,42114.97,42002.12,42003.41,768069
2026-02-24 15:20:00,NIFTY50,NSE,5m,42405.89,42413.8,42243.44,42385.75,1120881
2026-02-24 15:15:00,NIFTY50,NSE,5m,42714.76,42755.28,42609.2,42652.56,614433
2026-02-24 15:10:00,NIFTY50,NSE,5m,42754.91,42772.67,42651.35,42701.54,932903
2026-02-24 15:05:00,NIFTY50,NSE,5m,42609.61,42652.24,42599.56,42600.84,1594805
2026-02-24 15:00:00,NIFTY50,NSE,5m,42784.92,42961.92,42671.73,42777.02,886721
2026-02-24 14:55:00,NIFTY50,NSE,5m,42668.88,42680.85,42485.93,42573.07,1426523
2026-02-24 14:50:00,NIFTY50,NSE,5m,42731.47,42759.24,42640.66,42678.73,876590
2026-02-24 14:45:00,NIFTY50,NSE,5m,42935.14,42990.64,42740.51,42790.86,733636
2026-02-24 14:40:00,NIFTY50,NSE,5m,43009.36,43048.61,42975.22,43021.98,807781
2026-02-24 14:35:00,NIFTY50,NSE,5m,43636.17,43814.08,43609.49,43619.91,1356758
2026-02-24 14:30:00,NIFTY50,NSE,5m,43701.76,43766.6,43629.39,43709.86,737461
2026-02-24 14:25:00,NIFTY50,NSE,5m,43550.27,43605.69,43544.57,43602.99,1076166
2026-02-24 14:20:00,NIFTY50,NSE,5m,43596.39,43641.27,43578.56,43601.78,1142131
2026-02-24 14:15:00,NIFTY50,NSE,5m,43181.79,43401.53,43087.62,43220.46,1527372
2026-02-24 14:10:00,NIFTY50,NSE,5m,43083.79,43144.96,42973.32,43074.66,988050
2026-02-24 14:05:00,NIFTY50,NSE,5m,42947.6,43110.13,42936.72,42990.82,908410
2026-02-24 14:00:00,NIFTY50,NSE,5m,42966.24,42977.83,42835.16,42882.46,1017956
2026-02-24 13:55:00,NIFTY50,NSE,5m,42891.9,42996.36,42863.5,42919.41,816044
2026-02-24 13:50:00,NIFTY50,NSE,5m,42754.16,42822.91,42681.16,42747.22,732819
2026-02-24 13:45:00,NIFTY50,NSE,5m,42974.64,43030.55,42900.35,42991.1,960348
2026-02-24 13:40:00,NIFTY50,NSE,5m,42979.33,43013.98,42972.38,42995.44,650182
2026-02-24 13:35:00,NIFTY50,NSE,5m,43129.26,43204.4,42902.24,42997.74,1181117
2026-02-24 13:30:00,NIFTY50,NSE,5m,42892.67,42943.53,42879.45,42931.55,707399
2026-02-24 13:25:00,NIFTY50,NSE,5m,42925.41,42980.12,42889.46,42969.15,798912
2026-02-24 13:20:00,NIFTY50,NSE,5m,43179.26,43247.93,43012.46,43150.72,765090
2026-02-24 13:15:00,NIFTY50,NSE,5m,42982.08,42995.93,42907.74,42967.95,881462
2026-02-24 13:10:00,NIFTY50,NSE,5m,42817.28,42897.55,42775.68,42830.86,1026311
2026-02-24 13:05:00,NIFTY50,NSE,5m,42734.77,42807.27,42715.49,42770.09,1244966
2026-02-24 13:00:00,NIFTY50,NSE,5m,42497.78,42544.51,42398.04,42486.56,1620300
2026-02-24 12:55:00,NIFTY50,NSE,5m,42318.43,42461.64,42240.38,42316.77,1277494
2026-02-24 12:50:00,NIFTY50,NSE,5m,42209.25,42252.95,42156.64,42220.24,428384
2026-02-24 12:45:00,NIFTY50,NSE,5m,42506.49,42554.48,42376.03,42409.04,1130952
2026-02-24 12:40:00,NIFTY50,NSE,5m,42557.57,42637.1,42433.84,42468.96,948407
2026-02-24 12:35:00,NIFTY50,NSE,5m,42557.15,42594.22,42479.11,42514.32,990826
2026-02-24 12:30:00,NIFTY50,NSE,5m,42714.45,42730.68,42693.33,42699.44,924058
2026-02-24 12:25:00,NIFTY50,NSE,5m,42658.89,42812.54,42596.61,42674.38,951294
2026-02-24 12:20:00,NIFTY50,NSE,5m,42737.65,42803.81,42721.61,42761.97,1226959
2026-02-24 12:15:00,NIFTY50,NSE,5m,42708.59,42806.2,42675.72,42744.17,727415
2026-02-24 12:10:00,NIFTY50,NSE,5m,42806.6,42822.96,42801.3,42805.16,556207
2026-02-24 12:05:00,NIFTY50,NSE,5m,42713.07,42763.21,42682.52,42684.72,701805
2026-02-24 12:00:00,NIFTY50,NSE,5m,42189.11,42246.44,42120.65,42168.48,1027753
2026-02-24 11:55:00,NIFTY50,NSE,5m,42161.5,42175.06,42132.0,42144.39,831479
2026-02-24 11:50:00,NIFTY50,NSE,5m,42484.97,42492.62,42406.56,42448.41,825066
2026-02-24 11:45:00,NIFTY50,NSE,5m,42628.72,42729.14,42581.31,42649.23,1049894
2026-02-24 11:40:00,NIFTY50,NSE,5m,42914.38,42922.83,42801.94,42859.37,909573
2026-02-24 11:35:00,NIFTY50,NSE,5m,43105.61,43165.62,43100.17,43128.55,1590473
2026-02-24 11:30:00,NIFTY50,NSE,5m,43141.46,43166.93,42994.42,43151.98,1259806
2026-02-24 11:25:00,NIFTY50,NSE,5m,43068.95,43326.27,43034.11,43198.87,988726
2026-02-24 11:20:00,NIFTY50,NSE,5m,43071.79,43103.81,43063.22,43069.78,424409
2026-02-24 11:15:00,NIFTY50,NSE,5m,43077.22,43142.91,42997.04,43006.02,839789
2026-02-24 11:10:00,NIFTY50,NSE,5m,43149.0,43257.96,43075.83,43142.73,990995
2026-02-24 11:05:00,NIFTY50,NSE,5m,43369.8,43463.33,43343.84,43406.74,1454138
2026-02-24 11:00:00,NIFTY50,NSE,5m,43436.79,43446.5,43320.96,43380.82,1035722
2026-02-24 10:55:00,NIFTY50,NSE,5m,43412.17,43491.71,43172.22,43287.51,774913
2026-02-24 10:50:00,NIFTY50,NSE,5m,43224.81,43364.36,43130.35,43291.95,1135718
2026-02-24 10:45:00,NIFTY50,NSE,5m,43435.29,43446.42,43396.04,43426.42,1615746
2026-02-24 10:40:00,NIFTY50,NSE,5m,43108.2,43163.77,43102.33,43117.25,984759
2026-02-24 10:35:00,NIFTY50,NSE,5m,42616.4,42672.88,42581.17,42626.54,1278299
2026-02-24 10:30:00,NIFTY50,NSE,5m,42460.72,42617.31,42439.97,42513.46,1133992
2026-02-24 10:25:00,NIFTY50,NSE,5m,42336.2,42409.4,42218.88,42258.23,662485
2026-02-24 10:20:00,NIFTY50,NSE,5m,42188.1,42290.83,42127.47,42155.09,946027
2026-02-24 10:15:00,NIFTY50,NSE,5m,42122.63,42150.51,42072.49,42128.16,1070218
2026-02-24 10:10:00,NIFTY50,NSE,5m,42002.53,42061.66,41982.52,42036.9,1485388
2026-02-24 10:05:00,NIFTY50,NSE,5m,42291.29,42447.82,42212.64,42346.39,879373
2026-02-24 10:00:00,NIFTY50,NSE,5m,42439.6,42446.95,42410.44,42419.81,579394
2026-02-24 09:55:00,NIFTY50,NSE,5m,42463.64,42504.23,42452.82,42487.78,1111977
2026-02-24 09:50:00,NIFTY50,NSE,5m,42611.23,42698.78,42597.94,42624.21,994935
2026-02-24 09:45:00,NIFTY50,NSE,5m,42402.48,42475.5,42342.34,42385.76,500133
2026-02-24 09:40:00,NIFTY50,NSE,5m,42609.98,42692.51,42596.42,42610.22,874504
2026-02-24 09:35:00,NIFTY50,NSE,5m,42612.51,42622.8,42586.67,42598.34,830589
2026-02-24 09:30:00,NIFTY50,NSE,5m,42809.84,42871.8,42655.93,42745.4,1092668
2026-02-24 09:25:00,NIFTY50,NSE,5m,42479.86,42553.63,42452.12,42520.59,1043307
2026-02-24 09:20:00,NIFTY50,NSE,5m,42094.8,42239.57,42044.45,42194.51,1049101
2026-02-24 09:15:00,NIFTY50,NSE,5m,42342.49,42396.95,42334.52,42371.28,450968
2026-02-25 15:25:00,NIFTY50,NSE,5m,42466.4,42480.16,42340.34,42455.26,1211735
2026-02-25 15:20:00,NIFTY50,NSE,5m,42267.58,42268.64,42252.67,42268.03,1279337
2026-02-25 15:15:00,NIFTY50,NSE,5m,41977.36,42180.17,41967.7,42088.46,1478057
2026-02-25 15:10:00,NIFTY50,NSE,5m,42328.11,42383.73,42283.67,42329.51,1126875
2026-02-25 15:05:00,NIFTY50,NSE,5m,42016.65,42124.99,41996.33,42082.0,943320
2026-02-25 15:00:00,NIFTY50,NSE,5m,42407.3,42455.9,42366.15,42431.85,861935
2026-02-25 14:55:00,NIFTY50,NSE,5m,42210.77,42245.44,42207.57,42245.01,1012468
2026-02-25 14:50:00,NIFTY50,NSE,5m,42352.74,42403.49,42348.52,42384.08,519065
2026-02-25 14:45:00,NIFTY50,NSE,5m,42280.62,42348.66,42247.74,42318.68,1027782
2026-02-25 14:40:00,NIFTY50,NSE,5m,42454.67,42474.69,42258.01,42450.54,1584113
2026-02-25 14:35:00,NIFTY50,NSE,5m,42308.9,42339.57,42294.85,42339.3,1169011
2026-02-25 14:30:00,NIFTY50,NSE,5m,42295.1,42369.98,42254.92,42309.07,697546
2026-02-25 14:25:00,NIFTY50,NSE,5m,42322.66,42385.61,42320.22,42321.96,1351968
2026-02-25 14:20:00,NIFTY50,NSE,5m,42033.24,42114.19,41979.8,42114.12,1188626
2026-02-25 14:15:00,NIFTY50,NSE,5m,42250.47,42333.78,42246.9,42274.32,936936
2026-02-25 14:10:00,NIFTY50,NSE,5m,42129.09,42213.49,42105.11,42170.07,737331
2026-02-25 14:05:00,NIFTY50,NSE,5m,42150.08,42153.36,42103.63,42126.09,893060
2026-02-25 14:00:00,NIFTY50,NSE,5m,41867.5,41956.84,41857.04,41920.86,1201562
2026-02-25 13:55:00,NIFTY50,NSE,5m,41324.16,41414.16,41292.07,41387.98,1375167
2026-02-25 13:50:00,NIFTY50,NSE,5m,41373.17,41376.9,41324.92,41352.58,1071693
2026-02-25 13:45:00,NIFTY50,NSE,5m,41732.76,41891.95,41730.39,41855.56,878830
2026-02-25 13:40:00,NIFTY50,NSE,5m,42025.12,42095.87,41990.76,42023.94,966113
2026-02-25 13:35:00,NIFTY50,NSE,5m,42032.7,42059.17,42017.09,42024.1,839242
2026-02-25 13:30:00,NIFTY50,NSE,5m,41978.82,42032.49,41958.59,41973.06,1305471
2026-02-25 13:25:00,NIFTY50,NSE,5m,41988.67,42071.83,41959.55,41981.98,531303
2026-02-25 13:20:00,NIFTY50,NSE,5m,42117.07,42124.2,42092.93,42101.02,1606882
2026-02-25 13:15:00,NIFTY50,NSE,5m,41791.29,41961.0,41761.06,41856.66,1177097
2026-02-25 13:10:00,NIFTY50,NSE,5m,41865.91,42153.4,41847.71,42094.06,638025
2026-02-25 13:05:00,NIFTY50,NSE,5m,42307.94,42368.81,42225.98,42248.83,1258633
2026-02-25 13:00:00,NIFTY50,NSE,5m,42424.95,42507.19,42346.71,42404.77,365994
2026-02-25 12:55:00,NIFTY50,NSE,5m,42604.36,42626.71,42434.26,42501.98,1571736
2026-02-25 12:50:00,NIFTY50,NSE,5m,42516.66,42519.69,42501.31,42510.4,1346557
2026-02-25 12:45:00,NIFTY50,NSE,5m,42668.1,42688.95,42628.07,42657.67,1116240
2026-02-25 12:40:00,NIFTY50,NSE,5m,42842.11,42975.15,42690.89,42788.16,748213
2026-02-25 12:35:00,NIFTY50,NSE,5m,42838.01,42847.29,42583.66,42716.69,1204811
2026-02-25 12:30:00,NIFTY50,NSE,5m,42604.81,42607.98,42596.78,42598.45,960067
2026-02-25 12:25:00,NIFTY50,NSE,5m,42603.99,42658.54,42603.75,42624.41,955181
2026-02-25 12:20:00,NIFTY50,NSE,5m,43006.47,43089.31,42955.7,42958.8,784637
2026-02-25 12:15:00,NIFTY50,NSE,5m,42683.54,42707.34,42668.23,42696.94,1087591
2026-02-25 12:10:00,NIFTY50,NSE,5m,42389.21,42390.19,42386.95,42387.92,1153229
2026-02-25 12:05:00,NIFTY50,NSE,5m,42421.45,42439.45,42345.16,42427.08,1569815
2026-02-25 12:00:00,NIFTY50,NSE,5m,42436.84,42446.36,42369.76,42442.12,1254905
2026-02-25 11:55:00,NIFTY50,NSE,5m,42587.48,42606.36,42466.06,42483.15,1456304
2026-02-25 11:50:00,NIFTY50,NSE,5m,42538.59,42581.7,42354.97,42539.21,1264173
2026-02-25 11:45:00,NIFTY50,NSE,5m,42407.86,42648.56,42378.23,42495.99,891987
2026-02-25 11:40:00,NIFTY50,NSE,5m,42781.66,42896.77,42761.07,42816.81,1064440
2026-02-25 11:35:00,NIFTY50,NSE,5m,42567.63,42606.58,42445.9,42478.36,1687332
2026-02-25 11:30:00,NIFTY50,NSE,5m,42324.24,42346.48,42253.13,42306.64,1143280
2026-02-25 11:25:00,NIFTY50,NSE,5m,42298.33,42322.87,42284.37,42289.03,959555
2026-02-25 11:20:00,NIFTY50,NSE,5m,41914.43,41951.35,41905.01,41945.82,1064571
2026-02-25 11:15:00,NIFTY50,NSE,5m,41948.94,41955.23,41777.14,41913.13,833759
2026-02-25 11:10:00,NIFTY50,NSE,5m,42275.25,42330.05,42257.19,42265.51,776010
2026-02-25 11:05:00,NIFTY50,NSE,5m,42287.61,42328.9,42232.42,42274.15,1104328
2026-02-25 11:00:00,NIFTY50,NSE,5m,42369.44,42402.21,42321.24,42327.14,1042667
2026-02-25 10:55:00,NIFTY50,NSE,5m,42114.75,42139.85,41931.17,42064.68,998419
2026-02-25 10:50:00,NIFTY50,NSE,5m,41960.77,41973.27,41888.38,41939.25,291046
2026-02-25 10:45:00,NIFTY50,NSE,5m,41878.19,41898.68,41853.93,41864.76,900791
2026-02-25 10:40:00,NIFTY50,NSE,5m,41819.98,41972.02,41774.59,41802.45,665474
2026-02-25 10:35:00,NIFTY50,NSE,5m,42049.2,42089.99,42031.96,42074.51,1189845
2026-02-25 10:30:00,NIFTY50,NSE,5m,42154.0,42239.06,42102.54,42196.04,1226204
2026-02-25 10:25:00,NIFTY50,NSE,5m,42203.41,42241.4,41900.02,41965.76,1231112
2026-02-25 10:20:00,NIFTY50,NSE,5m,42029.88,42040.61,41886.82,42021.68,885433
2026-02-25 10:15:00,NIFTY50,NSE,5m,42065.37,42140.13,42008.6,42130.56,1150641
2026-02-25 10:10:00,NIFTY50,NSE,5m,42369.16,42388.43,42364.57,42374.95,704084
2026-02-25 10:05:00,NIFTY50,NSE,5m,42777.62,42796.2,42709.65,42714.07,699230
2026-02-25 10:00:00,NIFTY50,NSE,5m,42417.61,42617.15,42333.1,42501.54,1523262
2026-02-25 09:55:00,NIFTY50,NSE,5m,42250.22,42456.86,42160.73,42333.48,983574
2026-02-25 09:50:00,NIFTY50,NSE,5m,42069.88,42079.59,42055.22,42071.52,582266
2026-02-25 09:45:00,NIFTY50,NSE,5m,42008.18,42156.72,41900.07,42026.5,973076
2026-02-25 09:40:00,NIFTY50,NSE,5m,42196.83,42235.04,42125.99,42128.7,1077986
2026-02-25 09:35:00,NIFTY50,NSE,5m,42346.03,42353.26,42304.64,42340.89,1172652
2026-02-25 09:30:00,NIFTY50,NSE,5m,42198.7,42469.85,42148.02,42329.05,504623
2026-02-25 09:25:00,NIFTY50,NSE,5m,42257.33,42412.73,42231.85,42265.59,656018
2026-02-25 09:20:00,NIFTY50,NSE,5m,42355.21,42396.82,42279.37,42301.88,1191165
2026-02-25 09:15:00,NIFTY50,NSE,5m,42175.11,42178.91,42123.01,42129.47,1545083
2026-02-26 15:25:00,NIFTY50,NSE,5m,42591.71,42601.35,42560.39,42573.84,840357
2026-02-26 15:20:00,NIFTY50,NSE,5m,42202.02,42295.11,42174.8,42235.88,1302506
2026-02-26 15:15:00,NIFTY50,NSE,5m,42274.31,42373.96,42263.06,42279.11,980281
2026-02-26 15:10:00,NIFTY50,NSE,5m,42783.61,42948.85,42703.68,42711.12,731362
2026-02-26 15:05:00,NIFTY50,NSE,5m,42707.48,42747.02,42685.28,42716.85,1093777
2026-02-26 15:00:00,NIFTY50,NSE,5m,42515.59,42697.44,42506.87,42680.53,899467
2026-02-26 14:55:00,NIFTY50,NSE,5m,42586.23,42634.99,42525.39,42608.52,700211
2026-02-26 14:50:00,NIFTY50,NSE,5m,42631.59,42717.62,42545.21,42574.35,523637
2026-02-26 14:45:00,NIFTY50,NSE,5m,42892.99,42942.89,42853.75,42870.85,579099
2026-02-26 14:40:00,NIFTY50,NSE,5m,42467.74,42536.25,42314.89,42401.01,961404
2026-02-26 14:35:00,NIFTY50,NSE,5m,42681.75,42761.31,42657.18,42730.35,943783
2026-02-26 14:30:00,NIFTY50,NSE,5m,42412.54,42463.35,42411.49,42430.39,857751
2026-02-26 14:25:00,NIFTY50,NSE,5m,42468.6,42522.99,42273.25,42378.06,1117731
2026-02-26 14:20:00,NIFTY50,NSE,5m,42282.18,42299.5,42245.03,42291.35,662716
2026-02-26 14:15:00,NIFTY50,NSE,5m,42493.69,42550.88,42396.75,42420.03,1045156
2026-02-26 14:10:00,NIFTY50,NSE,5m,42063.1,42131.23,42044.77,42085.31,608152
2026-02-26 14:05:00,NIFTY50,NSE,5m,42170.71,42197.68,42068.27,42186.77,1272997
2026-02-26 14:00:00,NIFTY50,NSE,5m,42524.65,42631.73,42501.02,42617.98,883208
2026-02-26 13:55:00,NIFTY50,NSE,5m,42332.18,42340.47,42287.02,42331.77,845920
2026-02-26 13:50:00,NIFTY50,NSE,5m,42317.48,42447.61,42277.23,42376.15,1001751
2026-02-26 13:45:00,NIFTY50,NSE,5m,42257.89,42316.14,42158.29,42240.13,1536909
2026-02-26 13:40:00,NIFTY50,NSE,5m,42384.15,42467.5,42239.47,42334.3,510338
2026-02-26 13:35:00,NIFTY50,NSE,5m,42349.21,42403.55,42310.63,42342.59,697915
